date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:29:50	3542/3542	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Oct%202024%2001:16:01%20GMT	https://live.themewild.com/logisto/assets/img/icon/air.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/air.svg	(from https://live.themewild.com/logisto/index.html)
19:29:50	3420/3420	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Oct%202024%2001:25:58%20GMT	https://live.themewild.com/logisto/assets/img/icon/ocean.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/ocean.svg	(from https://live.themewild.com/logisto/index.html)
19:29:51	2787/2787	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Oct%202024%2001:28:59%20GMT	https://live.themewild.com/logisto/assets/img/icon/road.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/road.svg	(from https://live.themewild.com/logisto/index.html)
19:29:51	1738/1738	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Oct%202024%2008:39:31%20GMT	https://live.themewild.com/logisto/assets/img/icon/package.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/package.svg	(from https://live.themewild.com/logisto/index.html)
19:29:51	520133/520133	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2007:22:40%20GMT	https://live.themewild.com/logisto/assets/img/hero/slider-1.jpg	D:/Freight/live.themewild.com/logisto/assets/img/hero/slider-1.jpg	(from https://live.themewild.com/logisto/index.html)
19:29:51	5195/5195	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Oct%202024%2001:31:48%20GMT	https://live.themewild.com/logisto/assets/img/icon/shipping.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/shipping.svg	(from https://live.themewild.com/logisto/index.html)
19:29:52	4439/4439	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Oct%202024%2001:34:40%20GMT	https://live.themewild.com/logisto/assets/img/icon/supply.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/supply.svg	(from https://live.themewild.com/logisto/index.html)
19:29:52	965/965	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Oct%202024%2001:41:08%20GMT	https://live.themewild.com/logisto/assets/img/icon/commercial.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/commercial.svg	(from https://live.themewild.com/logisto/index.html)
19:29:53	2996/2996	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Oct%202024%2008:27:34%20GMT	https://live.themewild.com/logisto/assets/img/icon/pickup.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/pickup.svg	(from https://live.themewild.com/logisto/index.html)
19:29:54	2373/2373	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Oct%202024%2008:36:17%20GMT	https://live.themewild.com/logisto/assets/img/icon/warehouse-2.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/warehouse-2.svg	(from https://live.themewild.com/logisto/index.html)
19:29:55	2395/2395	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Oct%202024%2008:44:19%20GMT	https://live.themewild.com/logisto/assets/img/icon/transportation.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/transportation.svg	(from https://live.themewild.com/logisto/index.html)
19:29:56	59826/59826	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Oct%202024%2009:22:47%20GMT	https://live.themewild.com/logisto/assets/img/skill/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/skill/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:00	71236/71236	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Oct%202024%2010:37:28%20GMT	https://live.themewild.com/logisto/assets/img/portfolio/02.jpg	D:/Freight/live.themewild.com/logisto/assets/img/portfolio/02.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:00	81504/81504	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Oct%202024%2010:36:42%20GMT	https://live.themewild.com/logisto/assets/img/portfolio/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/portfolio/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:01	94647/94647	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Oct%202024%2010:45:32%20GMT	https://live.themewild.com/logisto/assets/img/portfolio/03.jpg	D:/Freight/live.themewild.com/logisto/assets/img/portfolio/03.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:02	77686/77686	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Oct%202024%2010:41:31%20GMT	https://live.themewild.com/logisto/assets/img/portfolio/05.jpg	D:/Freight/live.themewild.com/logisto/assets/img/portfolio/05.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:02	2545/2545	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Oct%202024%2003:04:57%20GMT	https://live.themewild.com/logisto/assets/img/icon/rating.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/rating.svg	(from https://live.themewild.com/logisto/index.html)
19:30:02	4652/4652	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Oct%202024%2003:02:10%20GMT	https://live.themewild.com/logisto/assets/img/icon/staff.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/staff.svg	(from https://live.themewild.com/logisto/index.html)
19:30:02	74801/74801	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Oct%202024%2010:40:59%20GMT	https://live.themewild.com/logisto/assets/img/portfolio/04.jpg	D:/Freight/live.themewild.com/logisto/assets/img/portfolio/04.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:02	214866/214866	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Oct%202024%2009:38:54%20GMT	https://live.themewild.com/logisto/assets/img/portfolio/bg.jpg	D:/Freight/live.themewild.com/logisto/assets/img/portfolio/bg.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:03	4900/4900	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Oct%202024%2003:01:39%20GMT	https://live.themewild.com/logisto/assets/img/icon/award.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/award.svg	(from https://live.themewild.com/logisto/index.html)
19:30:03	55406/55406	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2004:26:14%20GMT	https://live.themewild.com/logisto/assets/img/team/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/team/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:04	64376/64376	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2004:23:46%20GMT	https://live.themewild.com/logisto/assets/img/team/03.jpg	D:/Freight/live.themewild.com/logisto/assets/img/team/03.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:05	60763/60763	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2004:29:36%20GMT	https://live.themewild.com/logisto/assets/img/team/02.jpg	D:/Freight/live.themewild.com/logisto/assets/img/team/02.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:07	56641/56641	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2004:30:45%20GMT	https://live.themewild.com/logisto/assets/img/team/04.jpg	D:/Freight/live.themewild.com/logisto/assets/img/team/04.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:08	133220/133220	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2006:21:07%20GMT	https://live.themewild.com/logisto/assets/img/quote/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/quote/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:09	251236/251236	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2005:02:16%20GMT	https://live.themewild.com/logisto/assets/img/video/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/video/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:10	136625/136625	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Oct%202024%2006:34:27%20GMT	https://live.themewild.com/logisto/assets/img/location/map.svg	D:/Freight/live.themewild.com/logisto/assets/img/location/map.svg	(from https://live.themewild.com/logisto/index.html)
19:30:10	229475/229475	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2007:57:58%20GMT	https://live.themewild.com/logisto/assets/img/cta/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/cta/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:11	3673/3673	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Oct%202024%2008:10:24%20GMT	https://live.themewild.com/logisto/assets/img/icon/certified.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/certified.svg	(from https://live.themewild.com/logisto/index.html)
19:30:11	77059/77059	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2008:15:19%20GMT	https://live.themewild.com/logisto/assets/img/choose/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/choose/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:12	46078/46078	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Oct%202024%2008:16:51%20GMT	https://live.themewild.com/logisto/assets/img/choose/02.jpg	D:/Freight/live.themewild.com/logisto/assets/img/choose/02.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:12	25402/25402	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202024%2005:45:44%20GMT	https://live.themewild.com/logisto/assets/img/shape/04.png	D:/Freight/live.themewild.com/logisto/assets/img/shape/04.png	(from https://live.themewild.com/logisto/index.html)
19:30:14	359/359	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Oct%202024%2004:33:38%20GMT	https://live.themewild.com/logisto/assets/img/icon/quote.svg	D:/Freight/live.themewild.com/logisto/assets/img/icon/quote.svg	(from https://live.themewild.com/logisto/index.html)
19:30:14	6463/6463	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2008:14:51%20GMT	https://live.themewild.com/logisto/assets/img/testimonial/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/testimonial/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:14	8839/8839	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jun%202022%2009:42:04%20GMT	https://live.themewild.com/logisto/assets/img/testimonial/02.jpg	D:/Freight/live.themewild.com/logisto/assets/img/testimonial/02.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:14	6443/6443	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2008:15:20%20GMT	https://live.themewild.com/logisto/assets/img/testimonial/03.jpg	D:/Freight/live.themewild.com/logisto/assets/img/testimonial/03.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:15	8422/8422	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2008:15:32%20GMT	https://live.themewild.com/logisto/assets/img/testimonial/04.jpg	D:/Freight/live.themewild.com/logisto/assets/img/testimonial/04.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:16	296638/296638	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2002:23:44%20GMT	https://live.themewild.com/logisto/assets/img/track/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/track/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:16	454805/454805	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2006:17:32%20GMT	https://live.themewild.com/logisto/assets/img/blog/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/01.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:18	16541/16541	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202024%2005:56:45%20GMT	https://live.themewild.com/logisto/assets/img/partner/01.png	D:/Freight/live.themewild.com/logisto/assets/img/partner/01.png	(from https://live.themewild.com/logisto/index.html)
19:30:18	369083/369083	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2006:20:02%20GMT	https://live.themewild.com/logisto/assets/img/blog/03.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/03.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:19	14800/14800	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202024%2005:57:32%20GMT	https://live.themewild.com/logisto/assets/img/partner/02.png	D:/Freight/live.themewild.com/logisto/assets/img/partner/02.png	(from https://live.themewild.com/logisto/index.html)
19:30:20	14439/14439	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202024%2006:05:51%20GMT	https://live.themewild.com/logisto/assets/img/partner/03.png	D:/Freight/live.themewild.com/logisto/assets/img/partner/03.png	(from https://live.themewild.com/logisto/index.html)
19:30:22	10184/10184	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Oct%202024%2002:45:19%20GMT	https://live.themewild.com/logisto/assets/img/logo/logo-light.png	D:/Freight/live.themewild.com/logisto/assets/img/logo/logo-light.png	(from https://live.themewild.com/logisto/index.html)
19:30:22	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675318bd-4d7%22	https://live.themewild.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/Freight/live.themewild.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:22	524586/524586	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2006:18:13%20GMT	https://live.themewild.com/logisto/assets/img/blog/02.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/02.jpg	(from https://live.themewild.com/logisto/index.html)
19:30:22	87533/87533	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20Aug%202024%2004:53:38%20GMT	https://live.themewild.com/logisto/assets/js/jquery-3.7.1.min.js	D:/Freight/live.themewild.com/logisto/assets/js/jquery-3.7.1.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:23	11084/11084	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Nov%202021%2003:33:27%20GMT	https://live.themewild.com/logisto/assets/js/modernizr.min.js	D:/Freight/live.themewild.com/logisto/assets/js/modernizr.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:24	80679/80679	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20Aug%202024%2004:54:55%20GMT	https://live.themewild.com/logisto/assets/js/bootstrap.bundle.min.js	D:/Freight/live.themewild.com/logisto/assets/js/bootstrap.bundle.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:24	5600/5600	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Nov%202021%2003:38:58%20GMT	https://live.themewild.com/logisto/assets/js/imagesloaded.pkgd.min.js	D:/Freight/live.themewild.com/logisto/assets/js/imagesloaded.pkgd.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:24	474385/474385	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202024%2005:25:53%20GMT	https://live.themewild.com/logisto/assets/img/shape/01.png	D:/Freight/live.themewild.com/logisto/assets/img/shape/01.png	(from https://live.themewild.com/logisto/index.html)
19:30:25	20219/20219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Nov%202021%2003:29:03%20GMT	https://live.themewild.com/logisto/assets/js/jquery.magnific-popup.min.js	D:/Freight/live.themewild.com/logisto/assets/js/jquery.magnific-popup.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:25	35456/35456	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Nov%202021%2003:22:12%20GMT	https://live.themewild.com/logisto/assets/js/isotope.pkgd.min.js	D:/Freight/live.themewild.com/logisto/assets/js/isotope.pkgd.min.js	(from https://live.themewild.com/logisto/index.html)
